time,position,velocity
22.8,-0.6855014765794054,0.7279675715421678
22.85,-0.6481699462192174,0.76131269057228
22.900000000000002,-0.6092231537164685,0.7927572334582299
22.950000000000003,-0.5687698550996519,0.8222203384171286
23.0,-0.5269253222820607,0.8496245923059093
23.05,-0.4837976031057677,0.8749057197670296
23.1,-0.4394576239260246,0.8980272146787166
23.150000000000002,-0.39401753331113765,0.9189236070195762
23.200000000000003,-0.3475946254017999,0.9375332502876811
23.25,-0.3003068689376972,0.953801804067845
23.3,-0.25227290725749496,0.9676822340316282
23.35,-0.2036120582988578,0.9791348119373301
23.400000000000002,-0.15444431459843644,0.9881271156299936
23.450000000000003,-0.10489034329187158,0.9946340290414045
23.5,-0.055071486113796364,0.9986377421900912
23.55,-0.005109759397822988,1.0001277511813254
23.6,0.044872145923436246,0.9991008582071204
23.650000000000002,0.09475086431838298,0.9955611715462328
23.700000000000003,0.14440235565642978,0.9895201055641616
23.75,0.19370190520799613,0.9809963807131495
23.8,0.24252412364452203,0.9700160235321796
23.85,0.2907429470384484,0.9566123666469797
23.900000000000002,0.33823163686322943,0.9408260487700194
23.950000000000003,0.38486277999332996,0.9227050147005113
24.0,0.43050902636945015,0.902304213161502
24.05,0.47508568874099716,0.879665601978781
24.1,0.5184939903145821,0.8548362374538859
24.150000000000002,0.5606154258477116,0.8278767968339211
24.200000000000003,0.6013370480127656,0.7988526300535319
24.25,0.6405514673969946,0.7678337597349076
24.3,0.6781568525025305,0.7348948811877728
24.35,0.7140569297463704,0.7001153624093998
24.400000000000002,0.7481609834603871,0.6635792440846007
24.450000000000003,0.7803838558913267,0.625375239585729
24.5,0.8106459472008067,0.5855967349726828
24.55,0.8388732154653243,0.5443417889928934
24.6,0.8649971766762432,0.5017131330813422
24.650000000000002,0.8889549047398024,0.45781817136054864
24.700000000000003,0.9106890314771147,0.41276898064057505
24.75,0.9301477466241646,0.36668231041902755
24.8,0.9472847978318136,0.3196795828810447
24.85,0.9620594906657925,0.27188689289931645
24.900000000000002,0.9744366886067073,0.22343500803407046
24.950000000000003,0.9843912260166893,0.1744471084170603
25.0,0.9919124741744226,0.12501010605155763
25.05,0.9969745637321856,0.07525189681086095
25.1,0.9995565886208083,0.025303739437966127
25.150000000000002,0.9996447986128447,-0.02470488692238562
25.200000000000003,0.9972325993225716,-0.0746462827237045
25.25,0.992320552205989,-0.1243945280177488
25.3,0.9849163745608192,-0.17382548245453827
25.35,0.9750349395265079,-0.22281678528233384
25.400000000000002,0.9626982760842239,-0.2712478553476512
25.450000000000003,0.9479355690568586,-0.3189998910952573
25.5,0.9307831591090279,-0.36595587056816725
25.55,0.9112845427470668,-0.4120005514076578
25.6,0.889490372319037,-0.4570204708532464
25.650000000000002,0.8654584560147218,-0.5009039457427055
25.700000000000003,0.8392537578656276,-0.543541072512059
25.75,0.8109483977449855,-0.5848237271955793
25.8,0.7806216513677441,-0.6246455654257987
25.85,0.7483599502905802,-0.6629020224334924
25.900000000000002,0.7142568819118921,-0.6994903130476894
25.950000000000003,0.6784009664788407,-0.7343227322093933
26.0,0.6408520818004372,-0.7673447600797605
26.05,0.6017039787898012,-0.7984659587882533
26.1,0.5610558774927232,-0.8275991459247167
26.150000000000002,0.5190094279772359,-0.8546640218471389
26.200000000000003,0.4756687103336168,-0.8795871696816497
26.25,0.43114023467439166,-0.9023020553225188
26.3,0.3855329411343215,-0.9227490274321615
26.35,0.33895819987042225,-0.9408753174411296
26.400000000000002,0.2915298110619511,-0.9566350395481179
26.450000000000003,0.24336400491041044,-0.9699891907199623
26.5,0.1945794416395511,-0.9809056506916392
26.55,0.14529721149535846,-0.9893591819662688
26.6,0.0956408347460731,-0.9953314298151101
26.650000000000002,0.045736261682177703,-0.9988109222775639
26.700000000000003,-0.00428812738360107,-0.9997930701611724
26.75,-0.05430152211628769,-0.998280167041619
26.8,-0.10417068215867165,-0.9942813892627286
26.85,-0.15375993713128755,-0.9878127959364669
26.900000000000002,-0.20294675731440742,-0.978896287715065
26.950000000000003,-0.2516478244791152,-0.9675522991342833
27.0,-0.29973428130979274,-0.9538042470684149
27.05,-0.34707683720924354,-0.9376815960423673
27.1,-0.3935504669739852,-0.9192197997055354
27.150000000000002,-0.43903441079426314,-0.8984603008317972
27.200000000000003,-0.48341217425404714,-0.8754505313195153
27.25,-0.5265715283310286,-0.8502439121915384
27.3,-0.5684045093966321,-0.8228998535951937
27.35,-0.6088074192159981,-0.7934837548022983
27.400000000000002,-0.6476808249479941,-0.7620670042091517
27.450000000000003,-0.6849295591452117,-0.7287269793365379
27.5,-0.7204627197539651,-0.6935470468297273
27.55,-0.7541936701143004,-0.6566165624584677
27.6,-0.7860400389599801,-0.6180308711169977
27.650000000000002,-0.8159237204184938,-0.5778913068240387
27.700000000000003,-0.8437708740110559,-0.5363051927227955
27.75,-0.8695119246526026,-0.49338584108096095
27.8,-0.8930815626518013,-0.4492525532907028
27.85,-0.914418743711037,-0.4040306198686816
27.900000000000002,-0.9334848442686107,-0.35781733393085613
27.950000000000003,-0.9502446386873007,-0.3107010644457727
28.0,-0.9646461480834538,-0.2628059208493848
28.05,-0.9766447102724218,-0.21425582674681723
28.1,-0.9862030117984942,-0.16517446647852577
28.150000000000002,-0.9932910879349026,-0.11568528512028409
28.200000000000003,-0.9978863226838195,-0.06591148848318712
28.25,-0.9999734487763584,-0.01597604311365408
28.3,-0.9995445476725742,0.033998323706584954
28.35,-0.9965990495614618,0.08388912396046821
28.400000000000002,-0.9911437333609578,0.13357410889561683
28.450000000000003,-0.9831927267179398,0.18293126902433
28.5,-0.9727675060082268,0.2318388341235832
28.55,-0.9598968963365764,0.28017527323504066
28.6,-0.94461707153669,0.3278192946650349
28.650000000000002,-0.9269715541712086,0.3746498459845815
28.700000000000003,-0.9070112155317144,0.4205461140293745
28.75,-0.8847942756387323,0.46538752489978363
28.8,-0.8603863032417233,0.509053743960867
28.85,-0.8338586877829206,0.551427256221821
28.900000000000002,-0.8052603480563187,0.5924355066916782
28.950000000000003,-0.7746545399801988,0.6319811522362285
29.0,-0.742117602315015,0.6699556639404867
29.05,-0.7077297740713104,0.7062566287928731
29.1,-0.6715751945097316,0.7407877496851972
29.150000000000002,-0.6337419031410186,0.7734588454126687
29.200000000000003,-0.594321839726008,0.804185850673895
29.25,-0.5534108442756356,0.8328908160708786
29.3,-0.5111086570509241,0.8595019081090256
29.35,-0.4675189185630016,0.8839534091971333
29.400000000000002,-0.42274916957308906,0.9061857176473987
29.450000000000003,-0.3769108510925041,0.9261453476754162
29.5,-0.33011930438266346,0.9437849294001763
29.55,-0.28249377095507044,0.9590632088440708
29.6,-0.23415739257133406,0.9719450479328848
29.650000000000002,-0.1852372112431565,0.9824014244958027
29.700000000000003,-0.13586416923233602,0.9904094322654058
29.75,-0.08617310905077091,0.9959522808776725
29.8,-0.036279184284782044,0.9990243411175259
29.85,0.013723716930469601,0.9996242825946863
29.900000000000002,0.06370167520419684,0.9977430179953631
29.950000000000003,0.11352240464186705,0.9933780422056435
30.0,0.1630563024365286,0.9865337217916617
30.05,0.21217644886882486,0.9772212949995963
30.1,0.26075860730697337,0.965458871755674
30.150000000000002,0.3086812242067795,0.951271433666167
30.200000000000003,0.355825429111633,0.9346908340173938
30.25,0.4020750346525053,0.9157557977757208
30.3,0.4473165365479619,0.8945119215875565
30.35,0.49143911360414305,0.8710116737793596
30.400000000000002,0.5343346277147765,0.8453143943576338
30.450000000000003,0.5758976238611748,0.8174862950089291
30.5,0.6160253301122325,0.7876004590998439
30.55,0.6546176576244366,0.7557368416770165
30.6,0.6915772006418504,0.7219822694671377
30.650000000000002,0.7268092364961241,0.6864304408769429
30.700000000000003,0.7602217256064935,0.649181925993213
30.75,0.7917253114797755,0.6103441665827789
30.8,0.8212526004066901,0.5700087875132425
30.85,0.8487540612178659,0.528246474631181
30.900000000000002,0.8741506779620981,0.48516487577723966
30.950000000000003,0.8973698291038259,0.44087396403376683
31.0,0.9183460583991728,0.39548521086672317
31.05,0.937021074895952,0.3491115861256685
31.1,0.9533437529336576,0.30186755804378096
31.150000000000002,0.9672701321434709,0.2538690932378446
31.200000000000003,0.9787634174482587,0.20523365670825217
31.25,0.9877939790625727,0.15608021183900883
31.3,0.9943393524926518,0.10652922039771795
31.35,0.9983842385364184,0.0567026425356022
31.400000000000002,0.9999205032834816,0.006723936787490059
31.450000000000003,0.9989471781151352,-0.043281939928181745
31.5,0.9954704597043595,-0.09318853230936397
31.55,0.989503710015819,-0.14286788667040862
31.6,0.9810674563058647,-0.19219055094204907
31.650000000000002,0.9701893911225326,-0.2410255746714124
31.700000000000003,0.9569043723055445,-0.2892405090220179
31.75,0.9412516107658854,-0.3367127161430653
31.8,0.9232613018803543,-0.38336378592429404
31.85,0.9029742515548786,-0.42907231905304755
31.900000000000002,0.880438000136589,-0.4737146500044128
31.950000000000003,0.8557054027604224,-0.5171721360862285
32.0,0.8288346293491238,-0.5593311574390822
32.050000000000004,0.7998891646132364,-0.6000831170363252
32.1,0.7689378080511238,-0.6393244406840404
32.15,0.7360546739489432,-0.6769565770210795
32.2,0.7013191913806571,-0.7128859975190454
32.25,0.6648161042080494,-0.7470241964822777
32.300000000000004,0.6266354710806891,-0.7792876910478879
32.35,0.5868726654359729,-0.8095980211857199
32.4,0.545628375499088,-0.8378817496983838
32.45,0.503008604283026,-0.8640704622212401
32.5,0.4591246695886035,-0.8881007672223904
32.550000000000004,0.4140932040044186,-0.9099142960027025
